"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","nMoves","nUpdates","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"1023","538","26","XML","protobuf","6ef984af4b0c63c1c33127a12dcfc8e6359f0c9e","pom.xml","217","224","19","0","7","9","3","['<move-tree tree=include [8050,8091] parent=includes [7303,9066] at=1/>', '<move-tree tree=include [8108,8152] parent=includes [7303,9066] at=2/>', '<move-tree tree=include [8336,8372] parent=includes [7303,9066] at=6/>', '<move-tree tree=include [8389,8429] parent=includes [7303,9066] at=12/>', '<move-tree tree=include [8169,8213] parent=includes [7303,9066] at=15/>', '<move-tree tree=include [8000,8033] parent=includes [7303,9066] at=18/>', '<move-tree tree=include [8446,8491] parent=includes [7303,9066] at=19/>', '<move-tree tree=include [8230,8271] parent=includes [7303,9066] at=20/>', '<move-tree tree=include [7946,7983] parent=includes [7303,9066] at=25/>', '<insert-tree tree=include [8290,8329] parent=includes [7303,9066] at=16/>', '<insert-tree tree=include [8346,8385] parent=includes [7303,9066] at=17/>', '<insert-tree tree=include [8822,8868] parent=includes [7303,9066] at=25/>', '<insert-tree tree=arg [5925,6000] parent=exec [3187,6300] at=31/>', '<insert-tree tree=arg [6019,6099] parent=exec [3187,6300] at=32/>', '<insert-tree tree=arg [6118,6193] parent=exec [3187,6300] at=33/>', '<insert-tree tree=arg [6212,6276] parent=exec [3187,6300] at=34/>', '<update-node tree=xml-text: **/LazyField.java [8345,8362] label=**/ExtensionLite.java/>', '<update-node tree=xml-text: **/LiteTest.java [8576,8592] label=**/**LiteTest.java/>', '<update-node tree=xml-text: **/LiteTest.java [8899,8915] label=**/**LiteTest.java/>']","0.653598","0.441788","0.442506","0.505861","0.437","0.473577","0.453644","0.442129","0.447165","0.445459","0.446312"
"1024","1378","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Lists.java","503","505","4","0","1","3","0","['<move-tree tree=ImportDeclaration [780,845] parent=CompilationUnit [0,17746] at=19/>', '<move-tree tree=ImportDeclaration [846,915] parent=CompilationUnit [0,17746] at=19/>', '<move-tree tree=ImportDeclaration [916,980] parent=CompilationUnit [0,17746] at=19/>', '<insert-tree tree=TagElement [1569,1643] parent=Javadoc [1373,1647] at=3/>']","1.10719","0.844599","0.823571","0.859686","0.823625","0.914198","0.829705","0.83015","0.818849","0.824327","0.829928"
"1025","539","26","XML","protobuf","6fcc2a921e094bdfdf50889d297f09f25e693407","pom.xml","134","134","1","0","0","0","1","['<update-node tree=xml-text: 3.0.0-alpha-4-pre [486,503] label=3.0.0-alpha-3.1/>']","0.5369","0.430381","0.420964","0.471761","0.423895","0.438175","0.4246","0.420191","0.421585","0.419016","0.424248"
"1026","2172","2","Python","black","b1a7600b0a0691821926a07015f7bc66ca0ae4e9","comments.py","60","65","2","0","1","0","1","['<update-node tree=comment: # Another comment [918,936] label=# Another comment!/>', '<insert-node tree=comment: # This time two lines. [942,965] parent=module [0,1339] at=17/>']","0.662539","0.537336","0.492349","0.505766","0.523122","0.522544","0.501114","0.497389","0.490105","0.498358","0.50344"
"1027","1379","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MapDifference.java","109","110","1","0","1","0","0","['<insert-tree tree=TagElement [842,916] parent=Javadoc [743,920] at=2/>']","0.889014","0.703589","0.69391","0.70106","0.682743","0.722011","0.683456","0.67404","0.679551","0.680685","0.688683"
"1028","540","26","XML","protobuf","742e40975aeba15cf596eefbabe26642ea74d83c","pom.xml","125","122","2","0","1","0","1","['<insert-tree tree=parent [284,399] parent=project [39,4196] at=4/>', '<update-node tree=xml-text: 2.0.1-SNAPSHOT [593,607] label=2.0.1/>']","0.531276","0.423008","0.509032","0.466023","0.421619","0.466705","0.414876","0.418296","0.416146","0.418541","0.422314"
"1029","2173","2","Python","black","b1a7600b0a0691821926a07015f7bc66ca0ae4e9","comments2.py","203","243","20","0","18","2","0","['<move-tree tree=expression_statement [4480,4493] parent=module [0,5184] at=3/>', '<move-tree tree=expression_statement [2196,2209] parent=module [0,5184] at=10/>', '<insert-node tree=comment: # Comment before function. [484,511] parent=module [0,5184] at=2/>', '<insert-node tree=comment: ####################### [2448,2472] parent=module [0,5184] at=4/>', '<insert-node tree=comment: ### SECTION COMMENT ### [2473,2497] parent=module [0,5184] at=5/>', '<insert-node tree=comment: ####################### [2498,2522] parent=module [0,5184] at=6/>', '<insert-node tree=comment: # Comment before function. [3079,3106] parent=module [0,5184] at=13/>', '<insert-node tree=comment: ####################### [5053,5077] parent=module [0,5184] at=15/>', '<insert-node tree=comment: ### SECTION COMMENT ### [5078,5102] parent=module [0,5184] at=16/>', '<insert-node tree=comment: ####################### [5103,5127] parent=module [0,5184] at=17/>', '<insert-node tree=comment:     # no newline before or after [1219,1248] parent=block [568,2442] at=2/>', '<insert-node tree=comment:     # no newline after [1312,1331] parent=block [568,2442] at=4/>', '<insert-tree tree=while_statement [2119,2252] parent=block [568,2442] at=11/>', '<insert-node tree=comment:     # lets return [2259,2274] parent=block [568,2442] at=12/>', '<insert-node tree=comment:     # no newline before or after [3787,3816] parent=block [3167,5047] at=2/>', '<insert-node tree=comment:     # no newline after [3899,3918] parent=block [3167,5047] at=4/>', '<insert-tree tree=while_statement [4774,4826] parent=block [3167,5047] at=11/>', '<insert-node tree=comment:     # and round and round we go [4834,4862] parent=block [3167,5047] at=12/>', '<insert-node tree=comment:     # and round and round we go [4867,4895] parent=block [3167,5047] at=13/>', '<insert-node tree=comment:     # lets return [4902,4917] parent=block [3167,5047] at=14/>']","0.900265","0.718462","0.688089","0.703246","0.813406","0.680538","0.682748","0.666413","0.680145","0.685911","0.687"
"1030","541","26","XML","protobuf","74c4b648cb0a29a8ca29681d5144eca295ed2cf7","pom.xml","122","124","3","0","2","0","1","['<insert-tree tree=argument [1919,1959] parent=arguments [1846,2035] at=1/>', '<insert-tree tree=argument [1972,2012] parent=arguments [1846,2035] at=2/>', '<update-node tree=xml-text: ${os.detected.classifier} [2492,2517] label=${os.detected.name}-${os.detected.arch}/>']","0.534989","0.416197","0.448106","0.467596","0.419995","0.502389","0.434417","0.421566","0.417479","0.423892","0.429154"
"1031",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MapMaker.java","1118","1119","1","0","1","0","0","['<insert-tree tree=TagElement [4087,4161] parent=Javadoc [1501,4165] at=3/>']","1.28639",,,,,,,,,,
"1032",,"26","XML","protobuf","774d630bde574f5fcbb6dae6eaa0f91f7bc12967","pom.xml","284","205","37","22","0","8","7","['<update-node tree=xml-text: 3.0.0-alpha-3-pre [493,510] label=2.5.0/>', '<update-node tree=xml-text: https://developers.google.com/protocol-buffers/ [773,820] label=http://code.google.com/p/protobuf/>', '<update-node tree=xml-text: https://github.com/google/protobuf [1043,1077] label=http://code.google.com/p/protobuf/source/browse/>', '<update-node tree=xml-text:  scm:git:https://github.com/google/protobuf.git  [1100,1158] label= scm:svn:http://protobuf.googlecode.com/svn/trunk/ />', '<update-node tree=xml-text: com.google.protobuf;version=3.0.0-alpha-3-pre [6964,7009] label=*/>', '<move-tree tree=include [10430,10463] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [9302,9343] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [9360,9404] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [10138,10182] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [10542,10583] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [10864,10895] parent=includes [5974,7439] at=28/>', '<move-tree tree=include [9596,9636] parent=includes [5974,7439] at=28/>', '<move-tree tree=testInclude [11021,11061] parent=testIncludes [7454,7615] at=2/>', '<update-node tree=xml-text: **/ExtensionLite.java [9605,9626] label=**/LazyField.java/>', '<update-node tree=xml-text: **/*Test.java [11503,11516] label=**/LiteTest.java/>', '<delete-tree tree=arg [3751,3823]/>', '<delete-tree tree=arg [3842,3918]/>', '<delete-tree tree=arg [4528,4605]/>', '<delete-tree tree=arg [4624,4702]/>', '<delete-tree tree=arg [4721,4799]/>', '<delete-tree tree=arg [4913,4984]/>', '<delete-tree tree=arg [5003,5079]/>', '<delete-tree tree=arg [5098,5173]/>', '<delete-tree tree=arg [5933,6008]/>', '<delete-tree tree=arg [6027,6107]/>', '<delete-tree tree=arg [6126,6201]/>', '<delete-tree tree=arg [6220,6284]/>', '<delete-tree tree=Bundle-DocURL [6782,6860]/>', '<delete-tree tree=Bundle-SymbolicName [6873,6935]/>', '<delete-tree tree=profile [7137,9025]/>', '<delete-tree tree=include [9960,10000]/>', '<delete-tree tree=include [10199,10238]/>', '<delete-tree tree=include [10255,10294]/>', '<delete-tree tree=include [10480,10525]/>', '<delete-tree tree=include [10731,10777]/>', '<delete-tree tree=testInclude [11078,11132]/>', '<delete-tree tree=testInclude [11209,11267]/>']","0.668521",,,,,,,,,,
"1033","543","26","XML","protobuf","77931993f4fbb6f7e46327934e1f65c2b4f247eb","pom.xml","224","226","5","0","2","1","2","['<move-tree tree=testInclude [9112,9157] parent=testIncludes [9081,9388] at=1/>', '<insert-tree tree=testInclude [9240,9283] parent=testIncludes [9081,9388] at=2/>', '<insert-tree tree=testInclude [9300,9358] parent=testIncludes [9081,9388] at=3/>', '<update-node tree=xml-text: **/**LiteTest.java [9125,9143] label=**/LazyMessageLiteTest.java/>', '<update-node tree=xml-text: **/**LiteTest.java [9450,9468] label=**/*Test.java/>']","0.570753","0.447192","0.474351","0.499835","0.443143","0.550018","0.437083","0.444481","0.446642","0.445873","0.446917"
"1034","544","26","XML","protobuf","787f3fb16380a403c99716a23ed09cd7b9ea5b67","package.xml","75","75","1","0","0","0","1","['<update-node tree=xml-text: teboring [692,700] label=stanleycheung/>']","0.59746","0.405811","0.426182","0.451234","0.41952","0.466123","0.409227","0.404143","0.404379","0.412027","0.415774"
"1035",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Maps.java","1334","1360","5","0","3","2","0","['<move-tree tree=ImportDeclaration [811,876] parent=CompilationUnit [0,46131] at=28/>', '<move-tree tree=ImportDeclaration [877,941] parent=CompilationUnit [0,46131] at=28/>', '<insert-tree tree=MethodDeclaration [45583,45840] parent=TypeDeclaration [1607,46130] at=45/>', '<insert-tree tree=MethodDeclaration [45844,46128] parent=TypeDeclaration [1607,46130] at=46/>', '<insert-tree tree=TagElement [1825,1899] parent=Javadoc [1607,1903] at=4/>']","1.36162",,,,,,,,,,
"1036","545","26","XML","protobuf","7b29a2695c9c4ade593717e9c6f47a050e063124","pom.xml","139","139","1","0","0","0","1","['<update-node tree=xml-text: 2.0.2-SNAPSHOT [591,605] label=2.0.3-SNAPSHOT/>']","0.568499","0.421507","0.472021","0.481416","0.424028","0.478638","0.426767","0.425432","0.431795","0.418769","0.429281"
"1037","1382","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multimap.java","262","263","1","0","1","0","0","['<insert-tree tree=TagElement [2426,2500] parent=Javadoc [794,2504] at=4/>']","0.937885","0.9236","0.760456","0.741616","0.735594","0.777911","0.732888","0.714522","0.711376","0.722316","0.738605"
"1038","546","26","XML","protobuf","7d075a44c14f82725c0327605f81ba081c416e2a","pom.xml","244","244","2","0","0","0","2","['<update-node tree=xml-text: 3.0.0-alpha-4 [502,515] label=3.0.0-alpha-5/>', '<update-node tree=xml-text: com.google.protobuf;version=3.0.0-alpha-4 [8585,8626] label=com.google.protobuf;version=3.0.0-alpha-5/>']","0.545954","0.443879","0.460975","0.487189","0.441736","0.517411","0.446786","0.441208","0.442284","0.439107","0.445332"
"1039","547","26","XML","protobuf","7d8564f220de0132764793b42409403d9a9299fc","pom.xml","226","226","2","0","0","0","2","['<update-node tree=xml-text: 3.0.0-pre [493,502] label=3.0.0-alpha-2/>', '<update-node tree=xml-text: com.google.protobuf;version=3.0.0-pre [6956,6993] label=com.google.protobuf;version=3.0.0-alpha-2/>']","0.554344","0.43711","0.446134","0.493434","0.44878","0.48011","0.455962","0.431848","0.446714","0.446429","0.447747"
"1040","548","26","XML","protobuf","8169c7fcde43861e4f55f5491f2b0c9ec367147b","pom.xml","174","174","1","0","0","0","1","['<update-node tree=xml-text: 2.2.0-pre [493,502] label=2.2.1-pre/>']","0.602983","0.444308","0.45503","0.483988","0.431225","0.457803","0.442086","0.437291","0.455302","0.42467","0.449669"
"1041",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multimaps.java","1227","1228","1","0","1","0","0","['<insert-tree tree=TagElement [1677,1751] parent=Javadoc [1521,1755] at=4/>']","1.30459",,,,,,,,,,
"1042","549","26","XML","protobuf","81a630c66e23ef513a7cb585ea203bff11cc4167","pom.xml","226","226","2","0","0","0","2","['<update-node tree=xml-text: 2.6.2-pre [493,502] label=3.0.0-alpha-1/>', '<update-node tree=xml-text: com.google.protobuf;version=2.6.2-pre [6956,6993] label=com.google.protobuf;version=3.0.0-alpha-1/>']","0.550683","0.451983","0.460731","0.499636","0.440574","0.506309","0.447216","0.43974","0.48529","0.449825","0.456357"
"1043","550","26","XML","protobuf","8352d52dd86e6a243cff0f550b56353b9cef2015","package.xml","74","74","1","0","0","0","1","['<update-node tree=xml-text: 5.6.0 [2057,2062] label=5.5.37/>']","0.496596","0.459913","0.520546","0.458183","0.413721","0.47218","0.418265","0.404657","0.402083","0.406522","0.438224"
"1044","1384","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multiset.java","403","404","1","0","1","0","0","['<insert-tree tree=TagElement [3544,3618] parent=Javadoc [852,3622] at=2/>']","0.924064","0.80479","0.765522","0.788324","0.750306","0.875393","0.756024","0.747427","0.743414","0.764473","0.764997"
"1045","551","26","XML","protobuf","88eda4d7760e43c2aca8285aeba76f5bb2d3deb3","pom.xml","165","225","1","0","1","0","0","['<insert-tree tree=profiles [8054,9971] parent=project [39,9982] at=18/>']","0.513848","0.455852","0.484283","0.485816","0.432763","0.483305","0.433937","0.430615","0.433312","0.443511","0.449681"
"1046",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multisets.java","397","471","2","0","2","0","0","['<insert-tree tree=MethodDeclaration [9889,12410] parent=TypeDeclaration [1058,14720] at=13/>', '<insert-tree tree=TagElement [1217,1291] parent=Javadoc [1058,1295] at=3/>']","0.988932",,,,,,,,,,
"1047","553","26","XML","protobuf","8c88762e3ef78b81435ecfba973c2e9d3b74f13b","pom.xml","115","115","1","0","0","0","1","['<update-node tree=xml-text: 3.1.0-alpha-1 [394,407] label=3.1.0/>']","0.511831","0.427412","0.438597","0.457877","0.414827","0.499091","0.413776","0.401378","0.415511","0.414666","0.421461"
"1048","554","26","XML","protobuf","907a075d7eb83ddfa49c51c77b0292fe4fcafff6","package.xml","75","75","1","0","0","0","1","['<update-node tree=xml-text: 5.5.37 [2059,2065] label=5.5.9/>']","0.479155","0.419191","0.40405","0.479894","0.418451","0.45669","0.41718","0.410569","0.413521","0.415869","0.417816"
"1049","1386","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MutableClassToInstanceMap.java","94","97","2","0","2","0","0","['<insert-tree tree=FieldDeclaration [3351,3398] parent=TypeDeclaration [681,3400] at=17/>', '<insert-tree tree=TagElement [846,920] parent=Javadoc [681,924] at=2/>']","0.939977","0.752392","0.710478","0.970368","0.71761","0.785921","0.721592","0.701457","0.714948","0.712499","0.719601"
"1050",,"2","Python","black","b9c06a0d23b7d422d1c8dc1727d6fe15757a4716","black.py","1549","1553","1","0","1","0","0","['<insert-tree tree=if_statement [20373,20502] parent=block [20044,20677] at=1/>']","5.41517",,,,,,,,,,
"1051","555","26","XML","protobuf","932f94e16e946382f49db2027e71d02c3617afcb","pom.xml","118","118","1","0","0","0","1","['<update-node tree=xml-text: 3.0.0-beta-3 [394,406] label=3.0.0-beta-4/>']","0.569996","0.424817","0.422588","0.454057","0.409828","0.455922","0.407407","0.41314","0.412879","0.408625","0.417864"
"1052","556","26","XML","protobuf","9839c0c2c964f2c3881be042758536e9bd68bd8a","pom.xml","328","328","2","0","0","0","2","['<update-node tree=xml-text: 3.0.0-alpha-3-pre [493,510] label=3.0.0-alpha-3/>', '<update-node tree=xml-text: com.google.protobuf;version=3.0.0-alpha-3-pre [7867,7912] label=com.google.protobuf;version=3.0.0-alpha-3/>']","0.611958","0.466041","0.474324","0.508205","0.459693","0.507421","0.463437","0.456253","0.45791","0.462857","0.464739"
"1053","2177","2","Python","black","be563a4748956d30a4224d42902c6f482b256be9","conf.py","210","220","15","5","6","1","3","['<move-tree tree=comment: # The short X.Y version. [954,979] parent=module [0,6603] at=23/>', '<insert-tree tree=import_from_statement [590,614] parent=module [0,6603] at=13/>', '<insert-tree tree=expression_statement [683,718] parent=module [0,6603] at=16/>', '<insert-tree tree=function_definition [724,1024] parent=module [0,6603] at=17/>', '<update-node tree=comment: # TODO: fix for 2 digit month [980,1010] label=# The full version, including alpha/beta/rc tags./>', '<insert-tree tree=expression_statement [1319,1342] parent=module [0,6603] at=24/>', '<insert-tree tree=expression_statement [1370,1387] parent=module [0,6603] at=26/>', '<insert-tree tree=for_statement [1389,1443] parent=module [0,6603] at=27/>', '<update-node tree=identifier: os [585,587] label=ast/>', '<update-node tree=identifier: sys [596,599] label=re/>', '<delete-tree tree=expression_statement [657,698]/>', '<delete-tree tree=import_statement [940,952]/>', '<delete-tree tree=expression_statement [1011,1047]/>', '<delete-node tree=comment: # The full version, including alpha/beta/rc tags. [1049,1099]/>', '<delete-tree tree=expression_statement [1100,1127]/>']","0.796","0.670364","0.605759","0.844308","0.650695","0.611256","0.59804","0.598709","0.600306","0.598655","0.608508"
